d:\hsom\src\select\shanx197.krn-2 9,0,9,0,5,0,5,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,5,0,5,0,5,0,5,0,7,0,7,0,6,0,6,0,5,0,5,0,5,0,5,0
d:\hsom\src\select\shanx197.krn-3 6,0,6,0,6,0,6,0,5,0,5,0,5,0,5,0,7,0,7,0,6,0,6,0,5,0,5,0,5,0,5,0,5,0,5,0,9,0,9,0,7,0,7,0,5,0,5,0,5,0,5,0,6,-1,6,-1,5,0,5,0,5,0,5,0
d:\hsom\src\select\shanx236.krn-0 9,0,9,0,9,0,9,0,9,0,9,0,6,0,6,0,8,0,8,0,8,0,8,0,9,0,9,0,9,0,9,0,9,0,9,0,7,0,7,0,5,0,5,0,10,-1,10,-1,8,0,8,0,6,0,6,0,8,-1,8,-1,8,-1,8,-1
d:\hsom\src\select\shanx236.krn-1 9,0,9,0,7,0,7,0,5,0,5,0,10,-1,10,-1,8,0,8,0,6,0,6,0,8,-1,8,-1,8,-1,8,-1,8,0,8,0,8,0,8,0,6,0,6,0,6,0,6,0,8,0,8,0,8,0,8,0,6,0,6,0,6,0,6,0
d:\hsom\src\select\shanx236.krn-2 8,0,8,0,8,0,8,0,6,0,6,0,6,0,6,0,8,0,8,0,8,0,8,0,6,0,6,0,6,0,6,0,8,0,8,0,6,0,6,0,4,0,4,0,9,0,9,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0
d:\hsom\src\select\shanx236.krn-3 8,0,8,0,6,0,6,0,4,0,4,0,9,0,9,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,8,0,8,0,6,0,6,0,4,0,4,0,9,0,9,0,7,0,7,0,7,0,7,0,7,0,7,0,5,0,5,0
d:\hsom\src\select\shanx236.krn-4 8,0,8,0,6,0,6,0,4,0,4,0,9,0,9,0,7,0,7,0,7,0,7,0,7,0,7,0,5,0,5,0,8,-1,8,-1,6,-1,6,-1,8,-1,8,-1,5,0,5,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0
d:\hsom\src\select\shanx250.krn-0 6,0,6,0,6,0,6,0,6,0,6,0,6,0,8,0,8,0,8,0,6,0,4,0,6,0,6,0,6,0,6,0,9,0,9,0,5,0,5,0,7,0,7,0,9,0,7,0,5,0,5,0,10,-1,8,-1,6,-1,6,-1,6,-1,6,-1
d:\hsom\src\select\shanx250.krn-1 9,0,9,0,5,0,5,0,7,0,7,0,9,0,7,0,5,0,5,0,10,-1,8,-1,6,-1,6,-1,6,-1,6,-1,9,0,9,0,9,0,9,0,6,0,6,0,6,0,9,0,7,0,7,0,5,0,7,0,6,0,6,0,9,0,9,0
d:\hsom\src\select\shanx250.krn-2 9,0,9,0,9,0,9,0,6,0,6,0,6,0,9,0,7,0,7,0,5,0,7,0,6,0,6,0,9,0,9,0,8,-1,8,-1,6,-1,8,-1,10,-1,10,-1,10,-1,8,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1
d:\hsom\src\select\shanx259.krn-0 6,0,6,0,6,0,6,0,5,1,5,1,8,0,8,0,6,0,6,0,6,0,6,0,9,0,9,0,7,0,7,0,6,0,6,0,6,0,6,0,5,1,5,1,8,0,8,0,6,0,6,0,5,1,5,1,9,0,9,0,7,0,7,0
d:\hsom\src\select\shanx259.krn-1 6,0,6,0,6,0,6,0,5,1,5,1,8,0,8,0,6,0,6,0,5,1,5,1,9,0,9,0,7,0,7,0,5,0,5,0,5,0,5,0,5,0,5,0,8,-1,8,-1,6,0,6,0,8,0,8,0,6,0,6,0,6,0,6,0
d:\hsom\src\select\shanx259.krn-2 5,0,5,0,5,0,5,0,5,0,5,0,8,-1,8,-1,6,0,6,0,8,0,8,0,6,0,6,0,6,0,6,0,8,-1,8,-1,5,0,5,0,9,0,9,0,7,0,7,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
d:\hsom\src\select\shanx259.krn-3 8,-1,8,-1,5,0,5,0,9,0,9,0,7,0,7,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,7,0,7,0,6,0,6,0,6,0,6,0,8,0,8,0,6,0,6,0,9,0,9,0,7,0,7,0
d:\hsom\src\select\shanx259.krn-4 5,0,5,0,7,0,7,0,6,0,6,0,6,0,6,0,8,0,8,0,6,0,6,0,9,0,9,0,7,0,7,0,5,0,5,0,7,0,7,0,6,0,6,0,9,0,9,0,7,0,7,0,5,0,5,0,6,-1,6,-1,6,-1,6,-1
d:\hsom\src\select\shanx259.krn-5 5,0,5,0,7,0,7,0,6,0,6,0,9,0,9,0,7,0,7,0,5,0,5,0,6,-1,6,-1,6,-1,6,-1,5,0,5,0,8,-1,8,-1,6,-1,6,-1,6,-1,6,-1,6,0,6,0,6,0,6,0,6,0,6,0,5,0,5,0
d:\hsom\src\select\shanx259.krn-6 5,0,5,0,8,-1,8,-1,6,-1,6,-1,6,-1,6,-1,6,0,6,0,6,0,6,0,6,0,6,0,5,0,5,0,7,0,7,0,9,0,9,0,7,0,7,0,8,-1,8,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1
d:\hsom\src\select\shanx295.krn-0 5,0,5,0,7,0,7,0,6,0,6,0,9,0,7,0,7,0,7,0,9,0,9,0,6,-1,6,-1,6,-1,6,-1,5,0,5,0,7,0,7,0,6,0,6,0,7,0,9,0,7,0,7,0,9,-1,9,-1,6,-1,6,-1,6,-1,6,-1
d:\hsom\src\select\shanx295.krn-1 5,0,5,0,7,0,7,0,6,0,6,0,7,0,9,0,7,0,7,0,9,-1,9,-1,6,-1,6,-1,6,-1,6,-1,5,0,5,0,7,0,7,0,6,0,6,0,9,0,7,0,6,0,6,0,7,0,7,0,9,0,9,0,7,0,7,0
d:\hsom\src\select\shanx295.krn-2 5,0,5,0,7,0,7,0,6,0,6,0,9,0,7,0,6,0,6,0,7,0,7,0,9,0,9,0,7,0,7,0,6,0,6,0,7,0,7,0,6,0,6,0,9,0,7,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
d:\hsom\src\select\shanx295.krn-3 6,0,6,0,7,0,7,0,6,0,6,0,9,0,7,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,9,0,9,0,7,0,7,0,5,0,5,0,7,0,7,0,5,0,5,0,7,0,7,0,7,0,5,0,8,-1,8,-1
d:\hsom\src\select\shanx295.krn-4 9,0,9,0,7,0,7,0,5,0,5,0,7,0,7,0,5,0,5,0,7,0,7,0,7,0,5,0,8,-1,8,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,8,-1,8,-1,6,-1,6,-1,6,-1,6,-1
d:\hsom\src\select\shanx326.krn-0 6,0,6,0,6,0,6,0,6,0,6,0,8,0,8,0,6,0,6,0,6,0,6,0,4,0,4,0,6,0,6,0,7,0,7,0,7,0,7,0,5,0,5,0,3,-1,3,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1
d:\hsom\src\select\shanx326.krn-1 7,0,7,0,7,0,7,0,5,0,5,0,3,-1,3,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,5,0,5,0,5,0,5,0,10,-1,10,-1,8,-1,8,-1,6,-1,6,-1,6,-1,6,-1,5,0,5,0,7,0,7,0
d:\hsom\src\select\shanx326.krn-2 5,0,5,0,5,0,5,0,10,-1,10,-1,8,-1,8,-1,6,-1,6,-1,6,-1,6,-1,5,0,5,0,7,0,7,0,6,0,6,0,6,0,6,0,4,0,4,0,6,0,6,0,7,0,7,0,7,0,7,0,5,0,5,0,8,-1,8,-1
d:\hsom\src\select\shanx326.krn-3 6,0,6,0,6,0,6,0,4,0,4,0,6,0,6,0,7,0,7,0,7,0,7,0,5,0,5,0,8,-1,8,-1,6,-1,6,-1,6,-1,6,-1,5,0,5,0,7,0,7,0,6,0,6,0,6,0,6,0,4,0,4,0,6,0,6,0
d:\hsom\src\select\shanx326.krn-4 6,-1,6,-1,6,-1,6,-1,5,0,5,0,7,0,7,0,6,0,6,0,6,0,6,0,4,0,4,0,6,0,6,0,7,0,7,0,7,0,7,0,5,0,5,0,8,-1,8,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,5,0,5,0
d:\hsom\src\select\shanx326.krn-5 7,0,7,0,7,0,7,0,5,0,5,0,8,-1,8,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,5,0,5,0,7,0,7,0,5,0,5,0,10,-1,10,-1,8,-1,8,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1
